player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Benjamin Mazzeo,B. Mazzeo,771856,2005-07-12,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,83.96,27.77,22.68,5,0,10722.4,127.7,1783.2,689.2,64.8,210.2,12.0,899.4,76.8,113.0,7.4,93.8,18.4,6.2,0.7,2.2,1.37,29.56,29.56,4027.0,145.01,753.0,305.6,28.0,109.6,5.0,415.2,33.0,44.0,3.0,30.2,4.8,2.8,0.6,3803.6,167.73,857.0,302.8,29.4,83.4,5.0,386.2,34.4,38.6,2.2,29.6,6.2,1.4,0.8
Harry Politidis,H. Politidis,771857,2002-06-28,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,79.65,25.06,20.32,11,0,9899.64,124.28,1622.45,795.55,78.18,295.27,17.0,1090.82,95.18,111.0,9.27,90.36,22.73,7.09,0.66,2.64,1.26,29.79,30.6,3702.91,147.77,713.55,415.0,40.18,183.91,9.36,598.91,49.55,46.09,4.18,30.91,6.45,3.36,1.64,3357.82,165.25,738.45,314.91,30.0,85.45,4.91,400.36,34.91,34.45,2.27,26.09,6.73,1.73,0.45
Zane William Schreiber,Z. Schreiber,771861,2005-05-31,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,74.95,23.77,18.57,10,0,10025.6,133.75,1919.2,394.5,31.1,39.5,2.8,434.0,33.9,91.4,2.5,84.9,8.2,1.3,0.87,0.3,,25.28,25.98,3880.6,163.23,735.1,83.8,7.6,6.3,0.3,90.1,7.9,29.4,0.2,27.9,1.4,0.0,0.0,3436.3,185.1,1009.6,287.1,20.8,31.0,1.2,318.1,22.0,34.8,0.8,27.0,3.6,0.5,0.1
Medin Memeti,M. Memeti,795151,2007-06-20,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Center Forward,85.7,26.7,20.5,7,0,9928.57,115.86,1325.14,601.71,59.86,153.57,9.71,755.29,69.57,98.43,7.43,84.86,13.57,5.71,0.74,1.43,1.47,28.26,29.04,3595.43,134.65,519.71,253.0,23.43,85.57,4.43,338.57,27.86,36.86,2.71,25.57,4.57,2.29,0.71,3409.43,166.27,679.0,308.0,30.14,54.43,3.86,362.43,34.0,33.57,1.71,28.43,4.14,1.0,0.14
Medin Memeti,M. Memeti,795151,2007-06-20,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,83.01,29.09,17.98,3,0,9780.33,117.83,1404.67,604.0,55.67,180.67,12.0,784.67,67.67,102.67,5.67,83.67,14.0,4.0,0.76,1.67,,28.27,28.27,4100.67,140.97,640.0,325.33,30.33,114.67,6.67,440.0,37.0,46.33,3.0,31.0,5.33,1.67,0.67,2935.67,163.24,616.33,236.33,20.33,58.67,3.33,295.0,23.67,32.0,1.67,23.0,3.0,1.33,0.33
Bernardo  Oliveira,B. Oliveira,795501,2004-03-16,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,60.82,19.38,14.98,1,0,6982.0,114.8,959.0,488.0,47.0,190.0,10.0,678.0,57.0,77.0,9.0,62.0,17.0,7.0,,4.0,,29.0,29.0,2645.0,136.46,403.0,226.0,20.0,80.0,5.0,306.0,25.0,31.0,3.0,23.0,4.0,2.0,2.0,2275.0,151.84,448.0,220.0,23.0,93.0,4.0,313.0,27.0,24.0,3.0,17.0,7.0,3.0,2.0
Eli Adams,E. Adams,795505,2002-03-12,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,88.77,25.8,25.35,10,0,10791.4,121.56,1539.5,640.8,61.9,216.3,12.9,857.1,74.8,105.0,5.6,88.0,13.7,4.3,0.68,1.2,1.39,29.3,30.56,3890.0,150.76,651.9,319.1,29.5,124.3,6.5,443.4,36.0,40.1,2.2,27.3,3.3,1.5,0.4,3985.7,157.23,737.7,275.0,27.3,78.4,4.5,353.4,31.8,40.3,1.7,32.5,5.6,1.1,0.3
Eli Adams,E. Adams,795505,2002-03-12,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,88.19,28.38,21.69,3,0,10397.67,117.9,1491.33,545.67,56.67,187.33,12.0,733.0,68.67,100.0,5.33,88.67,12.0,4.0,0.8,1.33,1.4,28.77,28.77,4053.33,142.83,648.33,282.0,28.0,108.33,6.33,390.33,34.33,38.33,2.33,30.67,2.67,1.67,0.33,3463.33,159.64,688.0,233.0,23.67,73.33,4.67,306.33,28.33,36.0,1.33,29.67,3.33,1.33,0.0
Eli Adams,E. Adams,795505,2002-03-12,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,89.39,25.93,26.84,9,1,11078.11,123.92,1739.33,777.89,69.33,213.56,13.0,991.44,82.33,113.78,6.44,96.11,17.56,4.78,0.64,1.44,1.51,28.52,29.14,3916.78,151.08,698.11,351.67,29.0,105.0,5.56,456.67,34.56,41.22,2.0,28.44,3.67,1.44,0.33,4284.78,159.65,885.22,386.67,35.11,99.0,5.78,485.67,40.89,44.78,2.44,36.78,6.67,1.67,0.67
Clayton Taylor,C. Taylor,795506,2004-03-01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,61.32,18.43,22.83,1,0,8296.0,135.3,1508.0,590.0,44.0,60.0,3.0,650.0,47.0,77.0,4.0,70.0,4.0,4.0,,1.0,,25.8,25.8,2933.0,159.11,565.0,333.0,22.0,52.0,1.0,385.0,23.0,25.0,1.0,18.0,1.0,1.0,0.0,3730.0,163.36,866.0,219.0,18.0,7.0,0.0,226.0,18.0,40.0,1.0,33.0,2.0,1.0,0.0
Clayton Taylor,C. Taylor,795506,2004-03-01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,86.84,26.13,25.95,17,1,10661.94,122.78,1690.47,769.65,69.59,241.94,13.29,1011.59,82.88,108.12,5.94,93.18,14.06,4.65,0.61,1.41,1.27,29.14,29.94,3921.12,150.05,675.47,393.59,35.76,179.35,8.71,572.94,44.47,41.94,2.71,26.76,3.88,2.35,1.0,3979.06,153.36,854.35,317.29,27.06,48.59,3.0,365.88,30.06,39.76,1.47,34.47,4.88,0.76,0.12
Lachlan Bayliss,L. Bayliss,795507,2002-07-24,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,80.62,25.85,24.32,1,0,9797.0,121.53,1419.0,620.0,44.0,74.0,6.0,694.0,50.0,87.0,6.0,73.0,12.0,4.0,,0.0,,26.8,26.8,3625.0,140.23,676.0,331.0,20.0,16.0,2.0,347.0,22.0,43.0,3.0,25.0,4.0,3.0,0.0,3756.0,154.46,606.0,216.0,18.0,38.0,1.0,254.0,19.0,21.0,2.0,24.0,2.0,1.0,0.0
Lachlan Bayliss,L. Bayliss,795507,2002-07-24,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,84.61,25.31,25.29,17,1,10486.29,123.93,1513.47,372.41,32.35,73.0,3.82,445.41,36.18,83.47,2.76,80.65,7.18,1.53,0.7,0.24,1.5,26.61,28.34,3880.12,153.29,609.35,114.06,9.41,17.59,0.82,131.65,10.24,27.41,0.65,25.65,1.71,0.29,0.0,3993.24,157.91,798.53,240.35,20.88,50.71,2.0,291.06,22.88,34.53,0.59,30.82,3.29,0.24,0.0
Harrison Steele,H. Steele,795508,2002-10-12,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Midfield,93.55,25.97,28.6,23,0,12099.52,129.34,2183.74,515.22,39.57,74.39,3.65,589.61,43.22,107.09,2.87,100.04,10.39,1.96,0.71,0.3,1.61,26.42,28.46,4158.83,160.12,888.83,101.04,8.26,7.96,0.26,109.0,8.52,32.7,0.61,29.17,2.17,0.22,0.09,4921.83,172.1,1147.74,388.04,28.61,62.61,2.52,450.65,31.13,49.26,0.78,39.61,4.61,0.48,0.04
Christian Theoharous,C. Theoharous,795509,1999-12-06,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,67.72,18.55,22.84,10,0,7228.4,106.73,911.8,382.6,39.5,109.4,6.4,492.0,45.9,81.0,5.3,66.2,14.2,4.2,0.73,0.9,1.5,28.29,29.1,2328.8,125.55,380.1,175.2,17.4,52.2,2.5,227.4,19.9,28.3,1.8,18.5,3.2,1.4,0.4,3017.0,132.12,458.6,184.5,19.0,49.0,2.6,233.5,21.6,34.5,1.8,26.5,5.0,1.3,0.3
Brian Kaltak,B. Kaltak,795510,1993-09-30,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,98.53,27.59,29.62,26,0,10711.46,108.72,1279.73,406.77,38.54,112.88,6.5,519.65,45.04,118.12,5.46,93.31,12.88,3.69,0.59,1.42,1.22,28.74,30.46,3622.96,131.33,467.92,89.15,8.35,14.54,0.88,103.69,9.23,36.12,1.38,27.12,2.58,0.62,0.08,4195.92,141.67,645.85,281.46,26.04,87.42,3.96,368.88,30.0,50.19,2.19,35.65,4.12,1.58,0.65
Nathan Paull,N. Paull,795511,2003-08-21,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,97.53,26.99,29.08,15,0,10500.2,107.66,1233.2,391.27,37.6,97.4,6.47,488.67,44.07,107.07,5.2,82.8,10.13,3.13,0.62,0.47,1.41,28.17,29.6,3420.07,126.7,417.4,93.8,9.13,17.8,0.93,111.6,10.07,32.6,1.33,24.73,2.2,0.4,0.07,4093.87,140.78,649.33,256.0,23.8,72.07,3.8,328.07,27.6,47.33,1.87,32.73,4.07,1.2,0.2
Nathan Paull,N. Paull,795511,2003-08-21,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Full Back,98.24,29.24,29.56,6,0,11080.33,112.79,1385.83,483.0,46.5,101.17,6.83,584.17,53.33,114.67,5.83,93.33,14.17,3.0,0.8,0.83,,27.55,28.2,3873.83,132.48,531.0,133.83,12.5,29.83,1.5,163.67,14.0,35.67,2.17,25.83,3.17,0.83,0.0,4226.83,142.97,680.5,319.5,28.0,66.33,3.33,385.83,31.33,49.33,2.17,34.67,5.33,0.83,0.5
Bradley Tapp,B. Tapp,795513,2001-01-16,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,98.21,29.12,31.07,2,0,11080.0,112.82,1343.0,415.5,38.5,91.0,7.0,506.5,45.5,124.0,5.5,96.5,14.5,3.5,,0.0,,28.55,28.55,3898.0,133.84,463.5,152.0,14.5,16.0,2.0,168.0,16.5,38.5,2.5,28.0,3.0,1.5,0.0,4442.0,142.98,731.5,234.5,21.0,64.0,4.5,298.5,25.5,55.5,2.0,43.0,4.5,0.5,0.0
Miguel Di Pizio,M. Di Pizio,795514,2006-01-04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Center Forward,88.65,29.38,24.37,1,0,10305.0,116.24,1502.0,448.0,44.0,56.0,7.0,504.0,51.0,105.0,4.0,77.0,15.0,1.0,,0.0,,26.0,26.0,3878.0,131.98,624.0,218.0,19.0,33.0,2.0,251.0,21.0,46.0,2.0,26.0,4.0,1.0,0.0,3793.0,155.66,727.0,203.0,22.0,21.0,2.0,224.0,24.0,32.0,1.0,24.0,3.0,0.0,0.0
Miguel Di Pizio,M. Di Pizio,795514,2006-01-04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,66.03,15.48,24.12,1,0,7760.0,117.52,1158.0,398.0,38.0,95.0,6.0,493.0,44.0,71.0,3.0,58.0,10.0,2.0,,0.0,,28.3,28.3,2215.0,143.06,446.0,198.0,17.0,49.0,3.0,247.0,20.0,23.0,1.0,17.0,2.0,1.0,0.0,3539.0,146.74,609.0,178.0,19.0,38.0,1.0,216.0,20.0,32.0,2.0,27.0,4.0,1.0,0.0
Yianni Nicolaou,Y. Nicolaou,795516,2000-01-05,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Full Back,76.15,20.38,17.68,2,0,8833.0,115.99,1271.5,654.5,60.0,291.0,13.0,945.5,73.0,99.5,6.0,76.5,18.0,4.0,,0.5,,29.45,29.45,3041.5,149.22,545.0,254.0,22.5,128.0,4.0,382.0,26.5,35.5,1.5,25.0,5.5,1.0,0.0,2897.0,163.83,553.0,359.5,31.0,142.0,6.0,501.5,37.0,36.0,2.0,21.5,5.0,1.5,0.5
Oliver Jones,O. Jones,795518,2003-02-06,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Central Defender,98.42,27.83,28.62,8,0,10259.62,104.24,1190.5,386.12,35.62,85.75,5.12,471.88,40.75,107.38,4.62,84.5,9.88,3.0,0.68,0.5,1.73,27.44,28.12,3696.0,132.81,499.88,110.88,10.25,22.75,1.12,133.62,11.38,30.12,1.25,22.12,2.5,0.75,0.0,3611.0,126.17,501.88,225.0,20.38,50.75,2.62,275.75,23.0,44.75,1.88,31.5,3.12,1.38,0.38
Tate Russell,T. Russell,795520,1999-08-24,Western United,1803,AUS - A-League,61,2024/2025,95,Central Defender,87.0,22.38,26.22,1,0,10382.0,119.33,1529.0,716.0,69.0,343.0,16.0,1059.0,85.0,110.0,10.0,88.0,17.0,6.0,,3.0,,29.3,29.3,3300.0,147.43,562.0,249.0,23.0,206.0,6.0,455.0,29.0,29.0,2.0,22.0,4.0,1.0,0.0,3971.0,151.47,738.0,380.0,38.0,109.0,6.0,489.0,44.0,54.0,3.0,40.0,7.0,2.0,2.0
Tate Russell,T. Russell,795520,1999-08-24,Western United,1803,AUS - A-League,61,2024/2025,95,Full Back,96.07,27.22,28.02,22,0,11024.41,114.75,1516.86,696.18,65.18,282.05,15.05,978.23,80.23,111.27,6.5,93.23,17.95,4.95,0.61,1.91,1.3,30.01,31.64,3669.05,134.81,564.68,229.0,21.68,86.45,4.18,315.45,25.86,34.18,2.09,26.0,4.23,1.36,0.27,4223.27,150.71,757.77,405.95,36.55,174.0,8.86,579.95,45.41,48.91,2.64,34.32,6.77,1.82,0.91
Alexander Badolato,A. Badolato,795521,2005-02-23,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,75.37,15.8,17.85,1,0,9360.0,124.19,1746.0,594.0,56.0,113.0,7.0,707.0,63.0,99.0,4.0,83.0,12.0,4.0,,0.0,,27.3,27.3,2884.0,182.53,701.0,290.0,27.0,80.0,4.0,370.0,31.0,26.0,1.0,20.0,4.0,0.0,0.0,3227.0,180.78,888.0,285.0,25.0,32.0,1.0,317.0,26.0,40.0,1.0,27.0,3.0,1.0,0.0
Anthony Pantazopoulos,A. Pantazopoulos,795523,2003-04-22,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,99.01,26.96,27.69,15,0,10029.4,101.29,1056.67,309.47,29.93,92.6,4.87,402.07,34.8,103.2,4.2,78.4,10.33,2.67,0.67,0.93,1.45,29.01,30.2,3359.13,124.61,348.53,79.93,7.87,18.2,0.8,98.13,8.67,28.53,1.27,21.07,2.33,0.53,0.27,3706.47,133.86,534.0,186.47,18.13,67.0,2.67,253.47,20.8,43.27,1.93,30.33,3.0,1.2,0.33
Anthony Pantazopoulos,A. Pantazopoulos,795523,2003-04-22,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Full Back,88.76,23.08,24.54,6,0,9684.5,109.11,1212.0,467.5,42.83,144.0,7.0,611.5,49.83,105.17,6.0,87.17,16.83,3.33,0.78,1.0,,29.08,29.42,3129.33,135.6,423.67,187.33,14.17,42.5,1.83,229.83,16.0,29.17,1.5,21.5,5.0,0.83,0.33,3503.33,142.77,594.0,235.33,22.83,92.0,3.67,327.33,26.5,42.17,1.83,32.5,4.17,0.67,0.17
Dylan Scicluna,D. Scicluna,795524,2004-06-10,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,95.59,27.05,25.69,7,0,10901.0,114.04,1601.57,444.57,40.86,102.14,5.43,546.71,46.29,103.0,3.86,92.0,10.0,2.71,0.66,0.57,1.55,27.71,28.36,3816.86,141.09,585.57,112.57,10.29,20.0,0.71,132.57,11.0,31.57,1.14,26.71,1.86,0.86,0.14,4062.43,158.12,864.14,303.86,27.29,76.43,3.71,380.29,31.0,43.57,1.57,34.43,3.71,0.86,0.29
Oscar James Moncrieff Priestman,O. Priestman,795525,2003-03-25,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,91.25,24.39,25.84,20,0,11326.2,124.13,1785.05,456.9,40.05,93.65,4.6,550.55,44.65,103.5,2.8,88.05,8.35,1.9,0.71,0.3,1.81,27.27,29.16,3684.45,151.03,581.85,94.35,8.65,19.1,0.45,113.45,9.1,30.9,0.7,24.9,1.65,0.35,0.0,4526.65,175.15,1067.8,334.2,27.6,68.85,2.9,403.05,30.5,44.9,0.7,34.1,3.3,0.45,0.0
Oscar James Moncrieff Priestman,O. Priestman,795525,2003-03-25,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Wide Attacker,63.15,22.57,18.93,1,0,8674.0,137.36,1567.0,533.0,50.0,189.0,11.0,722.0,61.0,83.0,4.0,70.0,10.0,3.0,,1.0,,27.7,27.7,3568.0,158.11,614.0,207.0,19.0,38.0,2.0,245.0,21.0,28.0,1.0,31.0,1.0,1.0,0.0,3296.0,174.08,788.0,287.0,31.0,150.0,7.0,437.0,38.0,35.0,1.0,22.0,2.0,0.0,0.0
Zachary Sapsford,Z. Sapsford,795526,2002-08-16,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Center Forward,70.3,19.33,19.73,20,0,8784.15,124.95,1326.0,541.65,48.05,160.15,8.55,701.8,56.6,69.2,4.05,57.1,8.8,3.0,0.67,1.0,1.37,29.02,30.86,3036.0,157.03,549.15,286.05,25.45,112.2,5.15,398.25,30.6,27.2,1.6,17.9,2.55,0.9,0.35,3225.35,163.47,630.3,205.9,17.3,38.55,1.9,244.45,19.2,22.0,1.0,19.15,2.3,0.6,0.15
Matthew Grimaldi,M. Grimaldi,795527,2003-11-28,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,77.03,26.68,18.73,1,0,10127.0,131.46,1555.0,710.0,61.0,135.0,9.0,845.0,70.0,88.0,6.0,78.0,10.0,4.0,,1.0,,27.9,27.9,4142.0,155.23,677.0,336.0,29.0,85.0,5.0,421.0,34.0,35.0,3.0,30.0,3.0,2.0,1.0,3194.0,170.5,701.0,342.0,27.0,43.0,3.0,385.0,30.0,27.0,2.0,22.0,2.0,1.0,0.0
Matthew Grimaldi,M. Grimaldi,795527,2003-11-28,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,76.61,22.03,23.42,16,0,9997.69,130.5,1697.44,694.19,61.56,168.5,9.56,862.69,71.12,94.62,4.94,77.69,14.38,3.62,0.69,1.0,1.42,28.2,29.66,3527.31,160.1,703.88,331.25,29.0,94.31,5.25,425.56,34.25,36.06,1.62,24.25,3.5,1.19,0.38,3837.12,163.83,854.19,320.31,27.94,65.31,2.94,385.62,30.88,36.0,1.81,26.94,5.69,1.06,0.38
Kane Vidmar,K. Vidmar,795528,2004-06-04,Western United,1803,AUS - A-League,61,2024/2025,95,Central Defender,93.53,30.14,24.6,3,0,10470.33,111.94,1379.0,503.33,43.67,166.33,9.33,669.67,53.0,123.33,4.67,99.33,15.0,3.67,0.98,0.33,,28.03,28.03,3822.0,126.81,526.33,85.0,10.0,17.33,1.0,102.33,11.0,43.0,1.33,33.67,3.33,0.0,0.0,3863.67,157.06,681.67,362.33,30.0,141.67,7.0,504.0,37.0,43.67,2.0,32.0,3.67,1.67,0.33
Michael Ruhs,M. Ruhs,795529,2002-08-27,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,72.92,19.25,21.8,5,0,8813.6,120.87,1198.6,586.0,62.4,268.6,13.6,854.6,76.0,86.4,6.4,67.8,16.0,5.6,0.66,0.8,1.76,30.5,30.5,2920.8,151.73,477.2,239.2,27.2,161.2,7.6,400.4,34.8,31.0,2.4,19.2,3.6,1.8,0.0,3435.4,157.59,631.0,302.8,28.8,87.4,4.8,390.2,33.6,32.0,2.6,25.2,5.8,2.2,0.6
Nicholas Pennington,N. Pennington,795530,1998-12-18,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Center Forward,98.88,19.5,37.33,1,0,13046.0,131.93,2240.0,558.0,43.0,79.0,5.0,637.0,48.0,104.0,5.0,82.0,13.0,5.0,,0.0,,26.3,26.3,3385.0,173.59,699.0,155.0,11.0,28.0,1.0,183.0,12.0,33.0,2.0,19.0,2.0,0.0,0.0,6394.0,171.27,1442.0,383.0,31.0,50.0,3.0,433.0,34.0,51.0,2.0,38.0,7.0,2.0,0.0
Nicholas Pennington,N. Pennington,795530,1998-12-18,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Midfield,94.24,21.35,31.16,17,0,12151.59,128.94,2156.06,461.06,36.76,65.12,3.71,526.18,40.47,103.82,2.53,96.71,9.0,1.29,0.66,0.24,,26.16,27.7,3620.29,169.53,783.53,120.82,9.71,12.65,0.59,133.47,10.29,28.12,0.53,21.24,1.71,0.12,0.0,5276.0,169.34,1215.88,317.18,24.53,49.0,2.06,366.18,26.59,50.35,0.71,43.47,3.94,0.41,0.06
Jarrod Carluccio,J. Carluccio,795533,2001-02-08,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,96.52,24.64,33.15,2,0,11504.5,119.2,1714.5,768.0,73.0,305.5,15.0,1073.5,88.0,128.0,9.0,106.5,25.0,6.0,,2.0,,29.15,29.15,3547.5,143.96,671.5,285.0,27.0,87.0,5.0,372.0,32.0,41.5,4.0,29.0,6.0,2.0,0.5,4936.0,148.9,875.0,450.0,42.0,206.5,8.5,656.5,50.5,60.0,3.0,42.0,11.0,2.5,1.0
Jarrod Carluccio,J. Carluccio,795533,2001-02-08,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,92.17,15.28,31.69,3,0,11307.0,122.67,1877.67,825.0,73.0,235.67,13.33,1060.67,86.33,124.33,6.0,99.0,20.33,3.67,0.83,1.0,,27.87,27.87,2461.0,161.08,519.67,266.33,23.67,99.0,5.0,365.33,28.67,29.67,2.0,17.67,3.33,1.0,0.67,5271.0,166.31,1155.0,499.67,41.0,119.0,6.67,618.67,47.67,66.33,2.0,47.33,8.33,1.33,0.33
Jarrod Carluccio,J. Carluccio,795533,2001-02-08,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Full Back,75.38,20.83,28.87,1,0,9184.0,121.83,1514.0,725.0,60.0,109.0,10.0,834.0,70.0,99.0,6.0,82.0,21.0,2.0,,0.0,,26.7,26.7,2897.0,139.06,423.0,206.0,18.0,34.0,2.0,240.0,20.0,34.0,2.0,20.0,4.0,0.0,0.0,4051.0,140.33,887.0,471.0,37.0,75.0,5.0,546.0,42.0,41.0,2.0,29.0,8.0,1.0,0.0
Thomas Waddingham,T. Waddingham,795537,2005-04-05,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,92.5,24.27,27.91,10,0,11204.0,121.12,1563.6,497.9,48.9,122.5,8.4,620.4,57.3,100.1,5.6,83.1,11.0,3.9,0.72,0.7,1.47,28.2,29.52,3360.1,138.44,483.0,184.8,18.8,59.7,3.2,244.5,22.0,33.2,2.0,22.0,3.0,1.6,0.2,4725.7,169.31,966.5,276.8,26.7,57.6,3.3,334.4,30.0,38.9,1.9,33.6,4.0,0.8,0.2
Wataru Kamijo,W. Kamijo,795544,2006-04-17,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,81.31,25.4,20.53,4,0,9793.0,120.44,1607.75,515.5,42.0,68.25,4.5,583.75,46.5,92.25,3.25,81.5,11.5,2.25,0.74,0.25,,26.27,26.27,3548.5,139.73,519.5,72.0,6.5,11.0,0.75,83.0,7.25,34.0,1.25,26.75,1.75,1.0,0.0,3695.25,180.0,1000.0,433.25,31.25,54.0,2.75,487.25,34.0,34.0,1.25,27.0,4.5,1.0,0.0
Aaron Gurd,A. Gurd,795545,2001-09-18,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,93.74,25.52,23.07,3,0,9415.33,100.44,1163.0,385.0,37.67,94.0,7.0,479.0,44.67,99.0,4.33,82.33,8.33,4.33,0.89,0.33,,27.9,27.9,2972.33,116.46,336.33,52.0,6.33,15.33,1.0,67.33,7.33,28.0,0.67,25.0,2.0,0.0,0.0,3506.67,152.02,644.0,291.67,25.0,71.0,4.67,362.67,29.67,42.67,1.67,28.67,4.0,1.67,0.0
Zachary de Jesus,Z. de Jesus,795547,2006-02-04,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Full Back,81.75,26.42,17.8,7,0,9689.29,118.53,1393.57,633.0,58.86,229.0,11.71,862.0,70.57,99.57,6.14,81.57,20.57,4.71,0.81,1.0,1.66,29.64,29.96,3758.43,142.24,603.0,255.57,23.71,98.43,4.71,354.0,28.43,37.0,1.86,27.71,5.57,0.86,0.14,3034.86,170.54,616.43,325.57,28.86,116.71,5.43,442.29,34.29,36.43,2.14,21.86,6.0,1.86,0.43
Fabian Monge,F. Monge,796012,2001-06-12,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,64.9,18.9,16.12,1,0,8853.0,136.41,1886.0,559.0,40.0,15.0,3.0,574.0,43.0,79.0,2.0,69.0,7.0,1.0,,0.0,,24.8,24.8,3357.0,177.62,913.0,104.0,11.0,1.0,0.0,105.0,11.0,23.0,0.0,25.0,1.0,0.0,0.0,3102.0,192.47,855.0,432.0,26.0,14.0,1.0,446.0,27.0,27.0,1.0,20.0,2.0,0.0,0.0
Lachlan Barr,L. Barr,796014,1994-09-24,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,97.38,20.75,35.28,6,0,10182.33,104.57,1171.17,420.83,38.5,115.83,6.5,536.67,45.0,109.33,5.0,93.17,12.67,3.67,0.81,1.17,1.76,28.12,28.3,2606.83,125.61,313.0,60.0,6.83,17.0,0.5,77.0,7.33,23.33,1.0,16.5,2.5,0.67,0.0,4791.33,135.8,716.5,320.0,28.17,85.33,4.5,405.33,32.67,55.83,1.83,43.5,4.67,1.17,0.17
